# A Mapping between WordNet 3.0 and 3.1 synset offsets
# HyperDic hyper-dictionary, http://hyperdic.net
# (c) 2012 by Eric Kafe
#
# This mapping is released under the CC BY 3.0 license
# http://creativecommons.org/licenses/by/3.0/
#=====================================================
#PoS	WordNet 3.0	WordNet 3.1
n	10980448	11000444
n	10980681	11000677
n	10980893	11000889
n	10981089	11001085
n	10981251	11001247
n	10981409	11001405
n	10981569	11001565
n	10981750	11001746
n	10981961	11001957
n	10982127	11002123
n	10982295	11002291
n	10982450	11002446
n	10982658	11002654
n	10982870	11002866
n	10983007	11003003
n	10983172	11003168
n	10983503	11003499
n	10983758	11003754
n	10983931	11003927
n	10984126	11004122
n	10984257	11004253
n	10984418	11004414
n	10984589	11004585
n	10984876	11004872
n	10984979	11004975
n	10985160	11005156
n	10985440	11005436
n	10985653	11005649
n	10985838	11005834
n	10986022	11006018
n	10986272	11006268
n	10986437	11006433
n	10986562	11006558
n	10986710	11006706
n	10986866	11006862
n	10987044	11007040
n	10987176	11007172
n	10987358	11007354
n	10987565	11007561
n	10987724	11007720
n	10988059	11008055
n	10988261	11008257
n	10988466	11008462
n	10988570	11008566
n	10988887	11008883
n	10989099	11009095
n	10989339	11009335
n	10989610	11009606
n	10989801	11009797
n	10989977	11009973
n	10990212	11010208
n	10990371	11010367
n	10990509	11010505
n	10990733	11010729
n	10990963	11010959
n	10991165	11011161
n	10991303	11011299
n	10991415	11011411
n	10991583	11011579
n	10991740	11011736
n	10991936	11011932
n	10992192	11012188
n	10992336	11012332
n	10992528	11012524
n	10992675	11012671
n	10992933	11012929
n	10993098	11013094
n	10993350	11013346
n	10993507	11013503
n	10993636	11013632
n	10993777	11013773
n	10993936	11013932
n	10994097	11014093
n	10994308	11014304
n	10994500	11014496
n	10994660	11014656
n	10994906	11014902
n	10995115	11015111
n	10995292	11015288
n	10995592	11015588
n	10995850	11015846
n	10996090	11016086
n	10996285	11016281
n	10996533	11016529
n	10996677	11016673
n	10996876	11016872
n	10997068	11017064
n	10997234	11017230
n	10997405	11017401
n	10997553	11017549
n	10997742	11017738
n	10997888	11017884
n	10997997	11017993
n	10998117	11018113
n	10998305	11018301
n	10998474	11018470
n	10998651	11018647
n	10998860	11018856
n	10999048	11019044
n	10999202	11019198
n	10999410	11019406
n	10999584	11019580
n	10999873	11019869
n	11000012	11020008
n	11000172	11020168
n	11000349	11020345
n	11000469	11020465
n	11000660	11020656
n	11000786	11020782
n	11001053	11021049
n	11001211	11021207
n	11001422	11021418
n	11001567	11021563
n	11001668	11021664
n	11001848	11021844
n	11002040	11022036
n	11002191	11022187
n	11002422	11022418
n	11002548	11022544
n	11002684	11022680
n	11002895	11022891
n	11003068	11023064
n	11003276	11023272
n	11003599	11023595
n	11003724	11023720
n	11003918	11023914
n	11004106	11024102
n	11004333	11024329
n	11004485	11024481
n	11004731	11024727
n	11004861	11024857
n	11005050	11025046
n	11005320	11025316
n	11005429	11025425
n	11005571	11025567
n	11005780	11025776
n	11005972	11025968
n	11006128	11026124
n	11006231	11026227
n	11006431	11026427
n	11006689	11026685
n	11006889	11026885
n	11007059	11027055
n	11007181	11027177
n	11007332	11027328
n	11007620	11027616
n	11007750	11027746
n	11007993	11027989
n	11008173	11028169
n	11008313	11028309
n	11008462	11028458
n	11008647	11028643
n	11008870	11028866
n	11009115	11029111
n	11009273	11029269
n	11009495	11029491
n	11009635	11029631
n	11009773	11029769
n	11010019	11030015
n	11010187	11030183
n	11010385	11030381
n	11010557	11030553
n	11010697	11030693
n	11010936	11030932
n	11011123	11031119
n	11011398	11031394
n	11011559	11031555
n	11011764	11031760
n	11012042	11032038
n	11012153	11032149
n	11012300	11032296
n	11012474	11032470
n	11012676	11032672
n	11012846	11032842
n	11012993	11032989
n	11013191	11033187
n	11013324	11033320
n	11013574	11033570
n	11013743	11033739
n	11013876	11033872
n	11014212	11034208
n	11014450	11034446
n	11014652	11034648
n	11014833	11034829
n	11015080	11035076
n	11015420	11035416
n	11015525	11035521
n	11015650	11035646
n	11015872	11035868
n	11016075	11036071
n	11016199	11036195
n	11016374	11036370
n	11016563	11036559
n	11016841	11036837
n	11017020	11037016
n	11017118	11037114
n	11017295	11037291
n	11017454	11037450
n	11017661	11037657
n	11017831	11037827
n	11017987	11037983
n	11018153	11038149
n	11018439	11038435
n	11018683	11038679
n	11018862	11038858
n	11019073	11039069
n	11019269	11039265
n	11019425	11039421
n	11019570	11039566
n	11019900	11039896
n	11020069	11040065
n	11020225	11040221
n	11020375	11040371
n	11020513	11040509
n	11020721	11040717
n	11020888	11040884
n	11021100	11041096
n	11021178	11041174
n	11021342	11041338
n	11021667	11041663
n	11021916	11041912
n	11022001	11041997
n	11022160	11042156
n	11022309	11042305
n	11022465	11042461
n	11022669	11042665
n	11022848	11042844
n	11023070	11043066
n	11023327	11043323
n	11023442	11043438
n	11023623	11043619
n	11023883	11043879
n	11024033	11044029
n	11024226	11044222
n	11024419	11044415
n	11024582	11044578
n	11024731	11044727
n	11024908	11044904
n	11025125	11045121
n	11025326	11045322
n	11025508	11045504
n	11025668	11045664
n	11025926	11045922
n	11026078	11046074
n	11026231	11046227
n	11026372	11046368
n	11026597	11046593
n	11026816	11046812
n	11026981	11046977
n	11027127	11047123
n	11027294	11047290
n	11027416	11047412
n	11027631	11047627
n	11027885	11047881
n	11028074	11048070
n	11028196	11048192
n	11028446	11048442
n	11028675	11048671
n	11028780	11048776
n	11029005	11049001
n	11029132	11049128
n	11029298	11049294
n	11029454	11049450
n	11029637	11049633
n	11029888	11049884
n	11030025	11050021
n	11030260	11050256
n	11030395	11050391
n	11030679	11050675
n	11030855	11050851
n	11031016	11051012
n	11031257	11051253
n	11031420	11051416
n	11031668	11051664
n	11031842	11051838
n	11031995	11051991
n	11032158	11052154
n	11032359	11052355
n	11032541	11052537
n	11032700	11052696
n	11032840	11052836
n	11033003	11052999
n	11033159	11053155
n	11033358	11053354
n	11033631	11053627
n	11033870	11053866
n	11033992	11053988
n	11034167	11054163
n	11034307	11054303
n	11034485	11054481
n	11034596	11054592
n	11034874	11054870
n	11035017	11055013
n	11035132	11055128
n	11035363	11055359
n	11035618	11055614
n	11035780	11055776
n	11035957	11055953
n	11036140	11056136
n	11036405	11056401
n	11036521	11056517
n	11036668	11056664
n	11036911	11056907
n	11037157	11057153
n	11037278	11057274
n	11037495	11057491
n	11037836	11057832
n	11037966	11057962
n	11038084	11058080
n	11038293	11058289
n	11038505	11058501
n	11038657	11058653
n	11038810	11058806
n	11038978	11058974
n	11039188	11059184
n	11039344	11059340
n	11039577	11059573
n	11039690	11059686
n	11039860	11059856
n	11040024	11060020
n	11040240	11060236
n	11040381	11060377
n	11040596	11060592
n	11040800	11060796
n	11040985	11060981
n	11041236	11061232
n	11041447	11061443
n	11041660	11061656
n	11041814	11061810
n	11042036	11062032
n	11042165	11062161
n	11042482	11062477
n	11042691	11062686
n	11043040	11063035
n	11043389	11063384
n	11043519	11063514
n	11043836	11063831
n	11043980	11063975
n	11044168	11064163
n	11044295	11064290
n	11044517	11064512
n	11044629	11064624
n	11044789	11064784
n	11044939	11064934
n	11045106	11065101
n	11045353	11065348
n	11045569	11065564
n	11045796	11065791
n	11045898	11065893
n	11046169	11066164
n	11046457	11066452
n	11046722	11066717
n	11046934	11066929
n	11047139	11067134
n	11047333	11067328
n	11047521	11067516
n	11047701	11067696
n	11047961	11067956
n	11048109	11068104
n	11048205	11068200
n	11048389	11068384
n	11048586	11068581
n	11048739	11068734
n	11048879	11068874
n	11049001	11068996
n	11049128	11069123
n	11049278	11069273
n	11049443	11069438
n	11049608	11069603
n	11049835	11069830
n	11049938	11069933
n	11050057	11070052
n	11050183	11070178
n	11050436	11070431
n	11050537	11070532
n	11050723	11070718
n	11050870	11070865
n	11051070	11071065
n	11051376	11071371
n	11051632	11071627
n	11051822	11071817
n	11052043	11072038
n	11052186	11072181
n	11052299	11072294
n	11052498	11072493
n	11052672	11072667
n	11052843	11072838
n	11052955	11072950
n	11053218	11073213
n	11053344	11073339
n	11053559	11073554
n	11053817	11073812
n	11054034	11074029
n	11054173	11074168
n	11054442	11074437
n	11054563	11074558
n	11054670	11074665
n	11054856	11074851
n	11055042	11075037
n	11055154	11075149
n	11055296	11075291
n	11055454	11075449
n	11055612	11075607
n	11055807	11075802
n	11055915	11075910
n	11056060	11076055
n	11056195	11076190
n	11056466	11076461
n	11056654	11076649
n	11056799	11076794
n	11056947	11076942
n	11057076	11077071
n	11057221	11077216
n	11057381	11077376
n	11057548	11077543
n	11057679	11077674
n	11057925	11077920
n	11058335	11078330
n	11058436	11078431
n	11058633	11078628
n	11058914	11078909
n	11059079	11079074
n	11059263	11079258
n	11059438	11079433
n	11059593	11079588
n	11059772	11079767
n	11059875	11079870
n	11060103	11080098
n	11060241	11080236
n	11060416	11080411
n	11060535	11080530
n	11060688	11080683
n	11060805	11080800
n	11060937	11080932
n	11061089	11081084
n	11061225	11081220
n	11061317	11081312
n	11061552	11081547
n	11061734	11081729
n	11061853	11081848
n	11062111	11082106
n	11062285	11082280
n	11062424	11082419
n	11062649	11082644
n	11062801	11082796
n	11062963	11082958
n	11063061	11083056
n	11063182	11083177
n	11063309	11083304
n	11063535	11083530
n	11063687	11083682
n	11063944	11083939
n	11064106	11084101
n	11064330	11084325
n	11064472	11084467
n	11064662	11084657
n	11064834	11084829
n	11065101	11085096
n	11065229	11085224
n	11065345	11085340
n	11065562	11085557
n	11065718	11085713
n	11065938	11085933
n	11066209	11086204
n	11066425	11086420
n	11066621	11086611
n	11066772	11086762
n	11066938	11086928
n	11067047	11087037
n	11067184	11087174
n	11067396	11087386
n	11067604	11087594
n	11067745	11087735
n	11067885	11087875
n	11068196	11088186
n	11068401	11088391
n	11068630	11088620
n	11068760	11088750
n	11068922	11088912
n	11069085	11089075
n	11069261	11089251
n	11069430	11089420
n	11069534	11089524
n	11069746	11089736
n	11069974	11089964
n	11070218	11090208
n	11070387	11090377
n	11070531	11090521
n	11070644	11090634
n	11070855	11090845
n	11070994	11090984
n	11071177	11091167
n	11071467	11091457
n	11071574	11091564
n	11071677	11091667
n	11071838	11091828
n	11071960	11091950
n	11072189	11092179
n	11072396	11092386
n	11072673	11092663
n	11072887	11092877
n	11073061	11093051
n	11073324	11093314
n	11073453	11093443
n	11073586	11093576
n	11073795	11093785
n	11074140	11094130
n	11074284	11094274
n	11074573	11094563
n	11074769	11094759
n	11074870	11094860
n	11075021	11095011
n	11075219	11095209
n	11075352	11095342
n	11075452	11095442
n	11075670	11095660
n	11075823	11095813
n	11076079	11096069
n	11076359	11096349
n	11076566	11096556
n	11076820	11096810
n	11076965	11096955
n	11077195	11097185
n	11077369	11097359
n	11077484	11097474
n	11077649	11097639
n	11077762	11097752
n	11077927	11097917
n	11078059	11098049
n	11078203	11098193
n	11078404	11098394
n	11078650	11098640
n	11078774	11098764
n	11078982	11098972
n	11079252	11099242
n	11079392	11099382
n	11079544	11099534
n	11079802	11099792
n	11080174	11100164
n	11080351	11100341
n	11080601	11100591
n	11080745	11100735
n	11080884	11100874
n	11080987	11100977
n	11081111	11101101
n	11081353	11101343
n	11081673	11101663
n	11081828	11101818
n	11082135	11102125
n	11082353	11102343
n	11082535	11102525
n	11082652	11102642
n	11082842	11102832
n	11083064	11103054
n	11083527	11103517
n	11083656	11103646
n	11084110	11104100
n	11084200	11104190
n	11084409	11104399
n	11084514	11104504
n	11084789	11104779
n	11084895	11104885
n	11085113	11105103
n	11085267	11105257
n	11085402	11105392
n	11085559	11105549
n	11085633	11105623
n	11085813	11105803
n	11085924	11105914
n	11086279	11106269
n	11086607	11106597
n	11086774	11106764
n	11087091	11107081
n	11087359	11107349
n	11087612	11107602
n	11087767	11107757
n	11087931	11107921
n	11088059	11108049
n	11088346	11108336
n	11088622	11108612
n	11088771	11108761
n	11088969	11108959
n	11089318	11109308
n	11089484	11109474
n	11089669	11109659
n	11089868	11109858
n	11090136	11110126
n	11090235	11110225
n	11090378	11110368
n	11090512	11110502
n	11090631	11110621
n	11090884	11110874
n	11091084	11111074
n	11091184	11111174
n	11091374	11111364
n	11091545	11111535
n	11091706	11111696
n	11091863	11111853
n	11092126	11112116
n	11092292	11112282
n	11092541	11112531
n	11092740	11112730
n	11092938	11112928
n	11093116	11113106
n	11093325	11113315
n	11093469	11113459
n	11093674	11113664
n	11093848	11113838
n	11094055	11114045
n	11094312	11114302
n	11094611	11114601
n	11094780	11114770
n	11094928	11114918
n	11095123	11115113
n	11095391	11115381
n	11095587	11115577
n	11095731	11115721
n	11095907	11115897
n	11096033	11116023
n	11096192	11116182
n	11096338	11116328
n	11096508	11116498
n	11096645	11116635
n	11096801	11116791
n	11096991	11116981
n	11097208	11117198
n	11097335	11117325
n	11097525	11117515
n	11097625	11117615
n	11097820	11117810
n	11098039	11118029
n	11098223	11118213
n	11098380	11118370
n	11098601	11118591
n	11098707	11118697
n	11098876	11118866
n	11099085	11119075
n	11099438	11119428
n	11099729	11119719
n	11099923	11119913
n	11100139	11120129
n	11100260	11120250
n	11100462	11120452
n	11100619	11120609
n	11100798	11120788
n	11101000	11120990
n	11101250	11121240
n	11101576	11121566
n	11101700	11121690
n	11101843	11121833
n	11101986	11121976
n	11102144	11122134
n	11102353	11122343
n	11102493	11122483
n	11102674	11122664
n	11102878	11122868
n	11103104	11123094
n	11103397	11123387
n	11103648	11123638
n	11103864	11123854
n	11104008	11123998
n	11104287	11124277
n	11104458	11124448
n	11104676	11124666
n	11104896	11124886
n	11105054	11125044
n	11105298	11125288
n	11105463	11125453
n	11105609	11125599
n	11105778	11125768
n	11105945	11125935
n	11106170	11126160
n	11106290	11126280
n	11106479	11126469
n	11106652	11126642
n	11106830	11126820
n	11106943	11126933
n	11107110	11127100
n	11107308	11127298
n	11107436	11127426
n	11107635	11127625
n	11107757	11127747
n	11107901	11127891
n	11108084	11128074
n	11108195	11128185
n	11108400	11128390
n	11108584	11128574
n	11108767	11128757
n	11109027	11129017
n	11109192	11129182
n	11109289	11129279
n	11109424	11129414
n	11109563	11129553
n	11109728	11129718
n	11109970	11129960
n	11110205	11130195
n	11110396	11130386
n	11110617	11130607
n	11110791	11130781
n	11110917	11130907
n	11111085	11131075
n	11111194	11131184
n	11111335	11131325
n	11111577	11131567
n	11111710	11131700
n	11111845	11131835
n	11112058	11132048
n	11112377	11132367
n	11112488	11132478
n	11112628	11132618
n	11112907	11132897
n	11113077	11133067
n	11113266	11133256
n	11113489	11133479
n	11113601	11133591
n	11113732	11133722
n	11113898	11133888
n	11114056	11134046
n	11114285	11134275
n	11114423	11134413
n	11114637	11134627
n	11114791	11134781
n	11115029	11135019
n	11115131	11135121
n	11115293	11135283
n	11115558	11135548
n	11115785	11135775
n	11115929	11135919
n	11116117	11136107
n	11116284	11136274
n	11116466	11136456
n	11116642	11136632
n	11116875	11136865
n	11117108	11137098
n	11117307	11137297
n	11117451	11137441
n	11117744	11137734
n	11117931	11137921
n	11118072	11138062
n	11118205	11138195
n	11118362	11138352
n	11118481	11138471
n	11118602	11138592
n	11118886	11138876
n	11119061	11139051
n	11119190	11139180
n	11119476	11139466
n	11119634	11139624
n	11119917	11139907
n	11120146	11140136
n	11120368	11140358
n	11120530	11140520
n	11120633	11140623
n	11120834	11140824
n	11121108	11141098
n	11121451	11141441
n	11121640	11141630
n	11121876	11141866
n	11122114	11142104
n	11122439	11142429
n	11122579	11142569
n	11122825	11142815
n	11122977	11142967
n	11123124	11143114
n	11123262	11143252
n	11123439	11143429
n	11123590	11143580
n	11123762	11143752
n	11123894	11143884
n	11124088	11144078
n	11124300	11144290
n	11124472	11144462
n	11124647	11144637
n	11124831	11144821
n	11124961	11144951
n	11125080	11145070
n	11125193	11145183
n	11125546	11145536
n	11125646	11145636
n	11125840	11145830
n	11125957	11145947
n	11126081	11146071
n	11126295	11146285
n	11126490	11146480
n	11126783	11146773
n	11127011	11147001
n	11127188	11147178
n	11127419	11147409
n	11127565	11147555
n	11127752	11147742
n	11127996	11147986
n	11128236	11148226
n	11128394	11148384
n	11128673	11148663
n	11128834	11148824
n	11129017	11149007
n	11129130	11149120
n	11129286	11149276
n	11129478	11149468
n	11129665	11149655
n	11129808	11149798
n	11130113	11150103
n	11130291	11150281
n	11130474	11150464
n	11130661	11150651
n	11130940	11150930
n	11131135	11151125
n	11131358	11151348
n	11131505	11151495
n	11131658	11151648
n	11131808	11151798
n	11131981	11151971
n	11132117	11152107
n	11132245	11152235
n	11132462	11152452
n	11132768	11152758
n	11132948	11152938
n	11133197	11153187
n	11133387	11153377
n	11133551	11153541
n	11133778	11153768
n	11133938	11153928
n	11134115	11154105
n	11134196	11154186
n	11134339	11154329
n	11134466	11154456
n	11134620	11154610
n	11134730	11154720
n	11134895	11154885
n	11135044	11155034
n	11135236	11155226
n	11135371	11155361
n	11135488	11155478
n	11135610	11155600
n	11135797	11155787
n	11135991	11155981
n	11136214	11156204
n	11136405	11156395
n	11136622	11156612
n	11136798	11156788
n	11136973	11156963
n	11137175	11157165
n	11137334	11157324
n	11137506	11157496
n	11137748	11157738
n	11137928	11157918
n	11138085	11158075
n	11138180	11158170
n	11138301	11158291
n	11138449	11158439
n	11138681	11158671
n	11138924	11158914
n	11139092	11159082
n	11139253	11159243
n	11139403	11159393
n	11139520	11159510
n	11139619	11159609
n	11139739	11159729
n	11139927	11159917
n	11140100	11160090
n	11140243	11160233
n	11140461	11160451
n	11140582	11160572
n	11140745	11160735
n	11140862	11160852
